solution,cluster,cluster_rep,testcases_time,klee_time,cbmc_time
47.c,cluster12,45.c,0.087982,0.0,0.0
47.c,cluster4,21.c,0.090924,1.4443110000000001,4.234493
48.c,cluster1,17.c,0.08897000000000001,0.0,0.0
48.c,cluster9,39.c,0.090576,0.0,0.0
48.c,cluster7,28.c,0.089107,0.0,0.0
48.c,cluster12,45.c,0.087522,0.0,0.0
48.c,cluster4,47.c,0.115468,0.0,0.0
48.c,cluster3,20.c,0.091669,0.0,0.0
48.c,cluster10,41.c,0.08772,0.0,0.0
48.c,cluster13,46.c,0.100348,0.0,0.0
48.c,cluster8,31.c,0.087525,0.0,0.0
48.c,cluster6,24.c,0.086579,0.0,0.0
48.c,cluster2,18.c,0.100117,0.0,0.0
48.c,cluster11,44.c,0.086061,0.0,0.0
48.c,cluster5,22.c,0.08829,0.0,0.0
49.c,cluster14,48.c,0.08855299999999999,0.0,0.0
49.c,cluster1,32.c,0.0924,11.353569,0.0
49.c,cluster9,39.c,0.08831,1.4464540000000001,0.0
49.c,cluster7,28.c,0.171424,2.196562,4.298209
49.c,cluster12,45.c,0.087608,0.0,0.0
49.c,cluster4,47.c,0.08731900000000001,0.0,0.0
49.c,cluster3,19.c,0.15700899999999998,0.0,0.0
49.c,cluster10,41.c,0.090144,0.0,0.0
49.c,cluster13,46.c,0.098997,0.0,0.0
49.c,cluster8,31.c,0.102735,3.325531,0.0
49.c,cluster6,24.c,0.08744,0.0,0.0
49.c,cluster2,18.c,0.103304,2.042146,0.0
49.c,cluster11,44.c,0.095,1.332598,0.0
49.c,cluster5,22.c,0.107854,0.0,0.0
5.c,cluster14,48.c,0.177791,0.0,0.0
5.c,cluster1,33.c,0.14920999999999998,1.506053,4.622993
50.c,cluster14,48.c,0.093739,0.0,0.0
50.c,cluster1,35.c,0.10077,13.847357,6.692542
6.c,cluster14,48.c,0.103952,0.0,0.0
6.c,cluster1,4.c,0.08708300000000001,0.0,0.0
6.c,cluster9,39.c,0.088041,0.0,0.0
6.c,cluster7,28.c,0.08685,0.0,0.0
6.c,cluster12,45.c,0.087245,0.0,0.0
6.c,cluster15,49.c,0.088299,0.0,0.0
6.c,cluster4,21.c,0.087162,0.0,0.0
6.c,cluster3,40.c,0.0895,0.0,0.0
6.c,cluster10,41.c,0.08668,0.0,0.0
6.c,cluster13,46.c,0.099152,0.0,0.0
6.c,cluster8,31.c,0.087156,0.0,0.0
6.c,cluster6,24.c,0.089426,0.0,0.0
6.c,cluster2,18.c,0.099803,0.0,0.0
6.c,cluster11,44.c,0.085158,0.0,0.0
6.c,cluster5,22.c,0.089334,0.0,0.0
7.c,cluster14,48.c,0.088051,0.0,0.0
7.c,cluster1,32.c,0.09022899999999999,12.854948,32.668517
8.c,cluster14,48.c,0.08695800000000001,0.0,0.0
8.c,cluster1,27.c,0.090058,10.716453,20.035259
9.c,cluster14,48.c,0.088897,0.0,0.0
9.c,cluster1,36.c,0.08791399999999999,0.0,0.0
9.c,cluster9,39.c,0.088412,0.0,0.0
9.c,cluster7,28.c,0.089821,0.0,0.0
9.c,cluster12,45.c,0.08842,0.0,0.0
9.c,cluster15,49.c,0.090887,0.0,0.0
9.c,cluster4,21.c,0.087312,0.0,0.0
9.c,cluster16,6.c,0.086221,0.0,0.0
9.c,cluster3,38.c,0.089713,0.499237,0.736339
