solution,cluster,cluster_rep,testcases_time,klee_time,cbmc_time
50.c,cluster14,31.c,0.10566099999999999,10.552821,1.556375
50.c,cluster22,46.c,0.111556,0.0,0.0
50.c,cluster1,4.c,0.10873900000000004,11.145514,5.304844999999999
6.c,cluster24,49.c,0.092455,0.0,0.0
6.c,cluster14,31.c,0.085534,0.0,0.0
6.c,cluster22,46.c,0.098829,0.0,0.0
6.c,cluster1,4.c,0.083717,0.0,0.0
6.c,cluster20,44.c,0.086273,0.0,0.0
6.c,cluster9,22.c,0.0839,0.0,0.0
6.c,cluster7,19.c,0.119614,0.0,0.0
6.c,cluster17,39.c,0.10893299999999999,0.0,0.0
6.c,cluster12,28.c,0.08438,0.0,0.0
6.c,cluster15,32.c,0.084868,0.0,0.0
6.c,cluster23,48.c,0.084607,0.0,0.0
6.c,cluster4,13.c,0.084205,0.0,0.0
6.c,cluster16,5.c,0.08463,0.0,0.0
6.c,cluster3,11.c,0.085941,0.0,0.0
6.c,cluster10,24.c,0.085405,0.0,0.0
6.c,cluster13,34.c,0.083253,0.0,0.0
6.c,cluster19,41.c,0.082554,0.0,0.0
6.c,cluster8,47.c,0.082011,0.0,0.0
6.c,cluster6,18.c,0.095292,0.0,0.0
6.c,cluster2,12.c,0.08553999999999999,0.0,0.0
6.c,cluster18,40.c,0.086162,0.0,0.0
6.c,cluster11,27.c,0.083468,0.0,0.0
6.c,cluster21,45.c,0.090602,0.0,0.0
6.c,cluster5,16.c,0.084448,0.0,0.0
7.c,cluster24,49.c,0.090822,12.317823,0.0
7.c,cluster14,31.c,0.087131,13.695110000000001,1.171191
7.c,cluster22,46.c,0.099108,0.0,0.0
7.c,cluster1,17.c,0.12437000000000001,10.908398,5.785119
8.c,cluster24,49.c,0.117522,1.12401,0.0
8.c,cluster14,31.c,0.095743,3.632546,5.5525660000000014
8.c,cluster22,46.c,0.095971,0.0,0.0
8.c,cluster1,7.c,0.086221,12.478952,7.934939
9.c,cluster24,49.c,0.093103,0.0,0.0
9.c,cluster14,31.c,0.08391699999999999,0.0,0.0
9.c,cluster22,46.c,0.097459,0.0,0.0
9.c,cluster1,26.c,0.083845,0.0,0.0
9.c,cluster20,44.c,0.084485,0.0,0.0
9.c,cluster9,22.c,0.086493,0.0,0.0
9.c,cluster7,43.c,0.085867,0.482605,0.727205
